"","vereda_code","vereda","bogota","santiago","tecnicafe"
"659","18592017","betania",0.16790461625888,0.292473590422068,0.156776040459317
"660","18592037","el cairo",0.311265313545918,0.257995585415927,0.27637785657769
"661","18592043","el danubio",0.0353636628161644,0.314837486420973,0.0408298179588077
"662","18592071","la cabana",-0.0142629299913075,0.204543416192404,-0.000705873592419616
"663","18592081","la estrella",0.150366999445434,0.323657579362421,0.130759026590479
"664","18592087","la florida",0.0633396636526671,0.307272606062394,0.0125152399054766
"665","18592104","la union",0.175161846967372,0.244966949082319,0.165789138496525
"666","18592105","la victoria",0.303051074693877,0.258502835148984,0.264263015166148
"667","18592116","los alpes",0.100115674750165,0.258248493315259,0.0433215845899873
"668","18592128","miravalle",0.0385772242455878,0.326737180240084,0.0321783513556274
"669","18592149","san rafael",0.156583808389571,0.275031753237898,0.122753110895281
"670","18592150","santa elena",0.0373383042353586,0.314967783752615,0.0117017219817264
"671","18592166","las americas",0.350948698170296,0.201866770907719,0.339970741971736
"672","18592174","san pedro",0.166738588759522,0.229462910440231,0.113662530941832
"673","18610028","el placer",0.0570758315546695,0.0394197715884073,0.0122945311181352
"674","18610033","el rosal",-0.00368698545047067,0.0237656384914595,-0.0439727115496837
"675","18610042","la esmeralda",-0.000686519059476749,-0.029472433746048,-0.0591608592866819
"676","18610043","la estrella",-0.0443274573611523,0.0217316994644891,-0.140578967346524
"677","18610044","la florida",0.000113975206752576,-0.0467812778653726,-0.0497749229712231
"678","18610046","la paz",-0.088778518102203,-0.0938029128240514,-0.0746024432641042
"679","18610055","la union",-0.0556095706369648,-0.0425757740319287,-0.0523013915197807
"680","18610921","primavera",-0.0452824434108568,-0.0350406821466848,-0.0492592907136273
"681","18753003","la estrella",-0.0958813223295961,0.226481663674174,-0.0681581322049789
"682","18753013","betania",-0.0854701579342222,0.241223976808754,-0.0448686148664812
"683","18753019","santa rosa",-0.0705069913171082,0.247952194049193,-0.0481670239158554
"684","18753020","los pinos",-0.0076977436254817,0.303800931909972,-0.0111971894509322
"685","18753046","la esmeralda",0.0361338241444509,0.323153821767279,-0.00472432220729578
"686","18753054","la palma",0.0955069988725551,0.277216283019419,0.0726532427966054
"687","18753089","la cabana",0.249424267297267,0.284894419126204,0.304313606273743
"688","18753131","la union",0.663206340119299,0.106567333688772,0.664809290759473
"689","18753145","la esperanza",0.734666744501235,0.0521327109862414,0.728116560537112
"690","18753146","la paz",0.738985275174889,0.0132384956647569,0.725274080715717
"691","18756034","el pedregal",-0.0880004134842263,0.0680484027274973,-0.00287911901050573
"692","18756045","la cabana",-0.121318157489912,0.00809700544994,0.0144211272331032
"693","18756049","la capilla",-0.0754712395348835,-0.0509481047062253,0.0608319683889415
"694","18756057","la esperanza",-0.232257106361064,0.0622411648386751,-0.14488172614257
"695","18756058","la estacion",-0.0240739416573398,0.0401727882667896,0.027529240084018
"696","18756061","la florida",-0.140602239591641,0.0927763727441397,-0.129489052504555
"697","18756065","la granja",-0.00279860690947593,0.0255325631423867,0.0533670256502995
"698","18756076","la victoria",-0.0994071525255968,0.115368470779759,0.0295672793619284
"699","18756129","santa rosa",-0.219994008685262,0.0931676396021388,-0.153546318056039
"700","18785021","la paz",-0.131368516830636,0.0667999402278486,-0.124953224208928
"701","18785029","sinai",-0.138351700341693,0.0252608223103013,-0.108424290393195
"702","18860006","bello horizonte",-0.113217693570663,0.0573027153535517,-0.152345226244799
"703","18860016","el rosal",-0.12120150364228,0.0724337950945726,-0.154337266619935
"704","18860022","la esmeralda",-0.0289301495367314,-0.097428565445497,-0.0620915165796305
"705","18860024","la estrella",-0.106882553770975,0.0470901263307165,-0.112081621070541
"706","18860025","la florida",-0.062412863098939,0.0149747685838565,-0.100783448602146
"707","18860036","la union",-0.138666852901269,0.0768344246537296,-0.103356528609331
"708","18860057","san pedro",-0.0243280634549602,-0.0496763357241556,-0.0196084977249035
"709","19001001","cajete",0.673377987285688,-0.0587781024769613,0.942451408716292
"710","19001006","el tablon",0.706082907112497,-0.0821963503114407,0.945732886141001
"711","19001008","julimito",0.691022455822517,-0.0504414996870847,0.961472001588715
"712","19001009","la meseta",0.715852770952192,-0.0941817815441853,0.947142227160334
"713","19001013","las piedras",0.649144121658581,-0.037008046602907,0.928521395179899
"714","19001016","puelenje",0.63332176801665,-0.0257893180167205,0.935528991867884
"715","19001020","san rafael",0.709156936378065,-0.0876976559199404,0.951177234903152
"716","19001021","santa barbara",0.585262275734407,-0.0338556629559703,0.893182565276315
"717","19001022","santa rosa",0.704134356984978,-0.0563278409457911,0.972069311104463
"718","19001023","torres",0.653163054111648,-0.0153354829285473,0.954008913498486
"719","19022033","primavera",0.722357939297022,-0.106551805916131,0.837971829045931
"720","19022049","laguna",0.726590547623284,-0.0878208009051666,0.845978640196749
"721","19050003","altamira",0.771838159506983,0.0456379878825073,0.864867770909411
"722","19050006","bello horizonte",0.586234461758807,0.160360602732464,0.766863708633441
"723","19050013","canaveral",0.737247813895881,0.0635466340350047,0.874725463735991
"724","19050015","coreegimiento la belleza",0.717843514299002,0.0932501527888306,0.876563904996127
"725","19050026","el crucero",0.770756835978635,0.0496459017717956,0.866447086417313
"726","19050034","el placer",0.765964971836259,0.0746346475828154,0.871749113276319
"727","19050041","la cabana",0.795329400140683,0.0916164074881894,0.861157232693988
"728","19050045","la esperanza",0.794249986379694,0.068228963050219,0.836766458268622
"729","19050047","la laguna",0.783030170559428,0.0694681173295302,0.83378362549619
"730","19050057","los pinos",0.699760699334924,0.0865807112852975,0.845854990206577
"731","19050069","primavera",0.770930397627215,0.034198376444975,0.837863790538079
"732","19075001","altamira",0.777454877497958,0.0767416057838374,0.858338301366802
"733","19075014","canaveral",0.766797768559217,0.0752909417831685,0.867541120877756
"734","19075020","el cairo",0.780062733550178,0.0820491136389559,0.85992327927072
"735","19075039","la cabana",0.784864454144024,0.0693389141356632,0.8484345899439
"736","19075042","la esperanza",0.771184650455768,0.0910495488050211,0.860893779665725
"737","19075044","la florida",0.769914278090474,0.105169420412444,0.868793981253879
"738","19075047","la palma",0.786311375232045,0.0598126435515101,0.847608086697807
"739","19110007","centro",0.76871227690212,-0.03405862392842,0.8950903860131
"740","19110022","la esperanza",0.754806744918732,-0.00198450929488345,0.882685365742
"741","19110034","primavera",0.786618722441032,-0.0392576788485675,0.888628132845387
"742","19110037","san ignacio",0.772488440954888,-0.0193007889018216,0.931551060650067
"743","19110044","santa barbara",0.764765023320487,-0.0245410963185051,0.910530183907727
"744","19110046","santa rosa",0.774276512724535,-0.0326219283558305,0.905369490616596
"745","19130001","cajibio",0.710234229749732,-0.059063470454374,0.963887391034196
"746","19130008","el rosario",0.684855784428757,-0.0612028555720994,0.927682599531346
"747","19130010","la capilla",0.706345211629963,-0.0443810142410153,0.975044253021599
"748","19130012","la venta",0.700513499582412,-0.0230989617928079,1
"749","19130014","el cairo",0.683979812263341,0.0135221695842232,0.976947817479255
"750","19130015","cenegueta",0.711278475228068,-0.0215546862721942,0.957616325126648
"751","19130031","altamira",0.658121883908648,-0.077155399591033,0.906716582230786
"752","19130034","la arroyuela",0.677160309122671,-0.107602398994205,0.926824087981743
"753","19130036","centro",0.690812430508434,0.0391989932596546,0.972336698245303
"754","19130038","la granja",0.710434070281063,0.00688829355586538,0.970964474640814
"755","19130039","coetera",0.704685692777925,-0.0491635837753605,0.96002082019302
"756","19130043","el tigre",0.707376010059864,-0.0782775393304547,0.955929976218787
"757","19130044","betania",0.693359372463309,-0.033132243432535,0.923330995652704
"758","19137001","altamira",0.759434869255258,0.0155062440486825,0.926272247955775
"759","19137004","betania",0.787378597606062,-0.0543314024230662,0.911780250778896
"760","19137025","el rosal",0.747470204181089,0.0083896372221288,0.935294413945374
"761","19137026","el tablon",0.75321006785162,0.0284784516227686,0.926540704214644
"762","19137036","la esmeralda",0.722583165591287,0.0236939803190671,0.921088393730064
"763","19137037","la esperanza",0.731932508313957,0.0164048919747411,0.943793381711345
"764","19137038","la estrella",0.726242507327596,0.0115946293622117,0.941518390945958
"765","19137040","la laguna",0.712574032104211,0.0337592849007753,0.944586631643369
"766","19137043","la palma",0.758869010096481,0.0111288489813794,0.913860238146317
"767","19137044","la venta",0.718488332753607,0.0292547596881056,0.935735437243079
"768","19137051","miravalle",0.761963327100094,-0.0329041655718163,0.929452067973674
"769","19137059","picacho",0.764635966350486,-0.0340616848242665,0.911879125953922
"770","19137063","primavera",0.727833791575315,0.00808696769834302,0.917360053185216
"771","19137068","rosario",0.718488332753607,0.0292547596881056,0.935735437243079
"772","19137072","san pedro",0.73973631456597,0.0112305592454098,0.900508047968862
"773","19137073","santa barbara",0.729014145817189,0.0176661779750188,0.937713699903161
"774","19137075","santa rosa",0.722583165591287,0.0236939803190671,0.921088393730064
"775","19137079","ventanas",0.726242507327596,0.0115946293622117,0.941518390945958
"776","19137086","crucero de pescador",0.724883202229734,0.0294324914390528,0.941585230488266
"777","19142001","altamira",0.771758471905034,-0.0578304895799525,0.904609587414372
"778","19142004","bodega alta",0.771163484781102,-0.0398137813764769,0.901644701086873
"779","19142005","caloto",0.768115681705999,-0.0720661018139496,0.903825360571736
"780","19142007","carpintero",0.75933548911823,-0.0216900636175378,0.900464806844729
"781","19142013","el nilo",0.768684966558246,-0.0509684934074425,0.900834056274678
"782","19142014","el pedregal",0.755136794819126,-0.0581842633863852,0.897625874960473
"783","19142015","el placer",0.750784325005041,-0.0854679486614305,0.889410074043172
"784","19142025","huellas",0.771758471905034,-0.0578304895799525,0.904609587414372
"785","19142029","la estrella",0.778794807857128,-0.0718128599896277,0.915292841251986
"786","19142034","la selva",0.77178057410019,-0.0561197653478443,0.905250558677904
"787","19142050","santa rosa",0.759269815618819,-0.0915000014319634,0.897357982550996
"788","19142052","toez",0.774684978817363,-0.0652308165154573,0.899591181031571
"789","19212003","chicarronal",0.727053639952656,-0.101782736605304,0.82035115641647
"790","19212006","el crucero",0.739103186456187,-0.0724356244733916,0.83468031669495
"791","19212007","el danubio",0.746996060091412,-0.0266935087443838,0.855959567410826
"792","19212011","el pedregal",0.727053639952656,-0.101782736605304,0.82035115641647
"793","19212014","la capilla",0.744912021702735,-0.0730963346249638,0.876415066606936
"794","19212015","la cima",0.742006522739464,-0.0874380645761377,0.857193919670082
"795","19212018","la esmeralda",0.741009428941385,-0.0589688289955771,0.860870728132357
"796","19212020","la heroica",0.727053639952656,-0.101782736605304,0.82035115641647
"797","19212021","la laguna",0.727053639952656,-0.101782736605304,0.82035115641647
"798","19212022","la maria",0.748256985019885,-0.111902185290277,0.862953737150238
"799","19212024","las cruces",0.745780406627896,-0.0568949168323696,0.851649236514308
"800","19212027","los alpes",0.743757941219172,-0.0609949447843472,0.852178976896219
"801","19212030","miravalle",0.745133911791167,-0.0958866769971929,0.856482960181468
"802","19212032","pan de azucar",0.727053639952656,-0.101782736605304,0.82035115641647
"803","19212035","quebraditas",0.739103186456187,-0.0724356244733916,0.83468031669495
"804","19212040","san pedro",0.739103186456187,-0.0724356244733916,0.83468031669495
"805","19212041","san rafael",0.77056545477773,-0.110877038563044,0.847190064847627
"806","19212042","santa elena",0.739067844600247,-0.0802284473332432,0.846765207941583
"807","19256005","el crucero",0.731536114232559,-0.0372579766850608,0.897341453508492
"808","19256008","la paloma",0.766753077330151,0.0120033412632232,0.897237098761565
"809","19256011","piagua",0.707328466760343,0.0191499085098672,0.902153795308261
"810","19290010","el placer",0.69006386632035,-0.0725674660678767,0.864979852456749
"811","19290011","el rosario",0.674723113338211,-0.107012576454225,0.877061107988076
"812","19290015","la esperanza",0.69135306502694,-0.0543737464665364,0.897079662891335
"813","19300004","cabito",0.774485717418505,-0.0644255939197689,0.842475001119778
"814","19318018","napi",0.384455448855709,0.128897649310196,0.592647336892341
"815","19355004","belen",0.543606632592124,0.329688974955125,0.596012946849486
"816","19355028","fatima",0.54026487036425,0.241480366999919,0.668420350659644
"817","19355029","guanacas",0.54026487036425,0.241480366999919,0.668420350659644
"818","19355032","la cabana",0.54026487036425,0.241480366999919,0.668420350659644
"819","19355035","la florida",0.590365561882419,0.300213590141582,0.615276192901641
"820","19355038","la meseta",0.560942022318557,0.228420284412237,0.683521102180951
"821","19355040","la palma",0.572225637615378,0.273232131743208,0.652626914450976
"822","19355042","la vega",0.538254291593197,0.248085837088723,0.664409803184761
"823","19355043","la venta",0.609236052955641,0.305664235078125,0.622240121718856
"824","19355061","san isidro",0.551471547810679,0.335867502902884,0.588401839370962
"825","19355065","san pedro",0.50343948400739,0.270097853486323,0.630682725542915
"826","19355066","san rafael",0.543606632592124,0.329688974955125,0.596012946849486
"827","19355071","sinai",0.54026487036425,0.241480366999919,0.668420350659644
"828","19364009","el tablon",0.778774442917292,-0.0353944993639786,0.893371777964378
"829","19364014","la esperanza",0.759408168145165,-0.0330525732852041,0.893689729560859
"830","19364015","la laguna",0.771301658687604,0.0249584222079642,0.887858742211937
"831","19364018","la palma",0.777167959400518,-0.0443553223089253,0.908304206828531
"832","19392020","la palma",0.698770481807665,-0.0352687492576041,0.901660628418543
"833","19392022","primavera",0.722496419501186,-0.0363509323311039,0.907533718140869
"834","19392026","el paraiso",0.734732694623645,-0.0179352875093439,0.89822518599058
"835","19392041","torres",0.717878547631899,-0.0252200167009813,0.908441109749481
"836","19397003","altamira",0.738672182545121,-0.0412603479360261,0.860459663985994
"837","19397010","betania",0.763952581914043,-0.0280325782869855,0.880463318657774
"838","19397012","cajibio",0.483435900636253,-0.0636914186605356,0.558753420697746
"839","19397019","el cairo",0.743617542578601,-0.0642172139832794,0.845477176538417
"840","19397021","el crucero",0.738878483515265,-0.0329152650287079,0.864531964151227
"841","19397024","el higueron",0.681067331493667,-0.155835264334503,0.727732809627974
"842","19397031","el paraiso",0.763718224571626,-0.0154600944939766,0.887139438449661
"843","19397038","el tablon",0.719020956305818,-0.0829441147894948,0.859420534065247
"844","19397057","la esperanza",0.625863549595686,-0.147461322848681,0.721760547117246
"845","19397058","la florida",0.738878483515265,-0.0329152650287079,0.864531964151227
"846","19397099","santa barbara",0.738672182545121,-0.0412603479360261,0.860459663985994
"847","19418001","santa barbara",0.188089123853718,0.311209828176671,0.250657996510735
"848","19418002","la estrella",0.203294887118424,0.261415232185903,0.29400374099531
"849","19418019","el crucero",0.231143526226642,0.28601090914525,0.335301400978488
"850","19418021","san rafael",0.216306139604685,0.267813195720882,0.306501838072146
"851","19450002","altamira",0.674683768459736,-0.0389568483038786,0.897052668809735
"852","19450012","canaveral",0.674578827921092,-0.0259734261907231,0.902369236219898
"853","19450047","las cruces",0.671956081036983,-0.0680294547397727,0.858604170322434
"854","19450060","piendamo",0.673060294530987,-0.0545140074795567,0.886414821848601
"855","19455013","la esmeralda",0.72638578633345,-0.0949354100799339,0.812125620386437
"856","19473003","altamira",0.676785306972891,-0.0129824445103451,0.904198275097097
"857","19473005","belen",0.65959786766195,0.0332404209608978,0.873914180284184
"858","19473008","canaveral",0.690301092223485,0.0234133714103107,0.932940414622119
"859","19473013","concordia",0.704156450361381,0.00884591173312,0.942482092768525
"860","19473014","danubio",0.728039930312557,0.017913724310483,0.930731428169193
"861","19473015","diviso",0.670001044515723,-0.00454506836152824,0.893849678788583
"862","19473017","el cerro",0.701679189845573,-0.0171851614414283,0.937890199405387
"863","19473022","el rosal",0.714530863555326,0.0359081888040274,0.948234381279531
"864","19473030","la estacion",0.696907165651192,0.00752725664373816,0.924800543443203
"865","19473031","la estrella",0.706635414900052,0.030879818743496,0.929028656892416
"866","19473032","la vega",0.699052647336531,-0.0290282204472155,0.941242074990771
"867","19473034","loma de oso",0.690301092223485,0.0234133714103107,0.932940414622119
"868","19473043","pan de azucar",0.690301092223485,0.0234133714103107,0.932940414622119
"869","19473048","rosario",0.699052647336531,-0.0290282204472155,0.941242074990771
"870","19473052","san isidro",0.704495513499809,0.00925905209182567,0.945593437021467
"871","19473055","san rafael",0.714530863555326,0.0359081888040274,0.948234381279531
"872","19473056","san roque",0.701271396258011,0.0152740600265157,0.924280152920633
"873","19473057","santa barbara",0.71313626555201,0.0172198117861149,0.926145251726132
"874","19473058","santa rosa",0.708069556952834,0.0207655840584698,0.934830847221425
"875","19517006","bello horizonte",0.688088482784609,0.203028849059368,0.646000337847199
"876","19517010","caloto",0.641324222736315,0.137099770312592,0.714082205418506
"877","19517028","el crucero",0.626869733771616,0.174933812639101,0.711581364006415
"878","19517041","la esmeralda",0.731097119501271,0.142113459763948,0.723458273803461
"879","19517045","la maria",0.611176332034537,0.214767574804154,0.713872219332329
"880","19517048","la union",0.630533582870251,0.214997937047705,0.668225368288069
"881","19517050","lame",0.602976852686855,0.199084901939454,0.714090178387883
"882","19517053","mazamorras",0.744968233894853,0.104438765792529,0.788166088852873
"883","19517084","toez",0.702166033468234,0.0509800633350998,0.775726448821214
"884","19532010","la florida",0.759954832455522,0.0407846438747494,0.838465319862311
"885","19532014","san pedro",0.782123857748352,0.0789696765278503,0.870009930911227
"886","19532016","la esperanza",0.806861083534012,0.0700389851609411,0.859526934228806
"887","19532025","pan de azucar",0.797772861412739,0.0794328578256282,0.850775454138162
"888","19532036","el placer",0.79428552730513,0.0899143178089666,0.873846921338789
"889","19532038","altamira",0.775123574742002,0.0812737229231268,0.878750121920708
"890","19532039","belen",0.765170906165782,0.0560960068835929,0.867024181150108
"891","19532040","bello horizonte",0.788313292019347,0.0436193350459146,0.873352114379261
"892","19532059","el crucero",0.789160719194531,0.0675502551055596,0.881020017879443
"893","19532064","el pedregal",0.808204688677061,0.0753373250174695,0.846133983995064
"894","19532102","betania",0.79428552730513,0.0899143178089666,0.873846921338789
"895","19533017","sinai",0.0307209479102548,0.0212486069143468,-0.00724443012190018
"896","19533021","la cabana",0.047478152078929,-0.00313476286668858,-0.0246947914758198
"897","19533032","la esmeralda",0.142633604538311,-0.0318741973480815,0.0705058601187764
"898","19533040","la vega",0.135256373173311,-0.01071069280461,0.0294898711135384
"899","19533043","san isidro",0.117414562890268,0.0113110255735459,0.00211445862523171
"900","19533049","la florida",0.200453269303461,0.0209929403531652,0.0805566520878194
"901","19533050","el rosal",0.187275439144481,0.00966608071316003,0.0658721624583279
"902","19548007","los alpes",0.702984857616559,0.0272770753205939,0.959321045932826
"903","19548008","betania",0.726142718318466,0.0256469697841735,0.949896928810496
"904","19548009","san pedro",0.715514631856843,0.0619247362032892,0.932782579168413
"905","19548016","el mango",0.720280369252253,0.0628007762675967,0.949046430681284
"906","19548021","la esmeralda",0.7187589248214,0.0158799698762707,0.957160851223778
"907","19548025","la florida",0.695994087490209,0.03310822556307,0.972089384530769
"908","19548026","la union",0.709380630715363,0.00142619046619834,0.948626581778167
"909","19548029","los alpes",0.699433572919865,0.0152184493281475,0.962426471974972
"910","19548031","la maria",0.726142718318466,0.0256469697841735,0.949896928810496
"911","19548034","california",0.73136447445215,0.0641067321859734,0.960730942111498
"912","19548035","camilo torres",0.730950767867151,0.0457394859129775,0.958270251736947
"913","19548039","los pinos",0.720411984895162,0.0891388938616937,0.94393576689096
"914","19548043","san isidro",0.692627009689478,0.0379629861268682,0.966742127979986
"915","19548046","la esperanza",0.718173932107906,0.00802835117773607,0.954863815700898
"916","19548048","altamira",0.694482088438324,0.0271728848308436,0.969080668570678
"917","19548051","primavera",0.703404495556684,0.0401445955616943,0.962449003798072
"918","19585000","bella vista",0.326305658464285,0.224244765935557,0.424265821934829
"919","19585005","belen",0.509756958468382,-0.0754998080584792,0.743327853039599
"920","19585025","la palma",0.382970038778472,0.236112147507979,0.492033325150956
"921","19622004","bella vista",0.749955146828381,-0.00971408271063699,0.946205462544706
"922","19622006","cefiro",0.736506623826211,-0.0462168869293436,0.9338296477171
"923","19622017","la florida",0.769670248854536,-0.0134499079551472,0.941391484334908
"924","19622026","pan de azucar",0.761703335562793,0.0029561980086204,0.935418755721076
"925","19622032","primavera",0.696672246619908,-0.0570757305258877,0.913659028861851
"926","19693029","santander",0.54738798802225,-0.198445451510676,0.589679079846358
"927","19693034","la esperanza",0.586118789304715,-0.0210072261281776,0.643187403729471
"928","19693037","el paraiso",0.48832791835992,-0.182155630940476,0.519882408295422
"929","19693044","la granja",0.524712043906082,-0.18394165531109,0.591832148801103
"930","19693048","el rosal",0.518442720627768,-0.203693424628994,0.655151782676278
"931","19693049","la laguna",0.518442720627768,-0.203693424628994,0.655151782676278
"932","19693055","guacas",0.563502188618461,-0.202320160866588,0.615188222357046
"933","19698034","san isidro",0.75321006785162,0.0284784516227686,0.926540704214644
"934","19698036","san pedro",0.776920580894433,-0.129726646783002,0.898789000687989
"935","19698037","san rafael",0.774207994540385,-0.0777258888178292,0.882250670620672
"936","19698043","centro",0.777257472643596,-0.104035663519753,0.900910179784451
"937","19701001","betania",0.0643030908613049,-0.0382821767611909,0.0433137562643314
"938","19701012","el placer",0.151309774761916,0.0285485114458702,0.298569192959286
"939","19701015","la esmeralda",0.0238457267788305,-0.0860281509509662,0.0132409541829763
"940","19701017","la esperanza",0.227715862134019,-0.040876028524935,0.307525633562901
"941","19701028","san eduardo",0.096366093797868,-0.111936629178068,0.0321684151563247
"942","19701034","santa maria",0.0834062408305112,-0.121325878008711,0.0530881020123869
"943","19701037","santa rosa",-0.00788544948717318,0.0596059441372239,0.123337639534054
"944","19743002","altamira",0.729820903382014,0.0309443658427635,0.886192144569383
"945","19743036","la esperanza",0.733270024729025,0.0795554449706896,0.849030481270548
"946","19743037","la estrella",0.701520226438888,0.0294660856275121,0.945968218560614
"947","19743039","la palma",0.753603702073844,0.0525687207344065,0.877299203087146
"948","19743041","las cruces",0.706707584078033,0.0581114012561755,0.889558633438166
"949","19743071","san pedro",0.669714261010275,0.112037334097683,0.838600931211295
"950","19743080","tumburao",0.71406877379953,0.00201212881955067,0.924805324714946
"951","19760003","el crucero",0.636414708101974,-0.0275787780459849,0.92754813464737
"952","19760005","la paz",0.664635015822509,-0.0559122031714917,0.902971026720827
"953","19760007","san isidro",0.639783123075191,-0.0268751401966808,0.887959205153756
"954","19760019","el higueron",0.582090334235795,-0.0508255489283474,0.841068727882477
"955","19760026","la esperanza",0.595630246854445,-0.0315387392149343,0.865764421150304
"956","19760035","el crucero",0.630435967859528,-0.0997869276245864,0.747440569316022
"957","19780011","altamira",0.704488456356223,0.0599230948577039,0.827339764611592
"958","19780012","santa barbara",0.758037682613243,-1.41036332107056e-05,0.892877937501351
"959","19780014","la esmeralda",0.721975334125356,0.054914875040354,0.854610442677404
"960","19780019","la cabana",0.713277904311575,0.0697257540549219,0.859961924054715
"961","19780037","senderito",0.74504587295952,0.000584787204212595,0.92813591969664
"962","19780051","turbina",0.762575179002122,-0.0166812421752218,0.921516278112613
"963","19780053","miravalle",0.762575179002122,-0.0166812421752218,0.921516278112613
"964","19780063","estrella",0.762575179002122,-0.0166812421752218,0.921516278112613
"965","19785002","betania",0.756911500919346,0.0556946248242971,0.850120036000619
"966","19785011","el paraiso",0.764073601384976,0.00750972997696835,0.863931110867917
"967","19785015","la chepa",0.78109672636648,-0.00891975541256642,0.880461459677762
"968","19785017","la esmeralda",0.747457181335691,0.0141341177256295,0.842241632012882
"969","19785018","la granja",0.756911500919346,0.0556946248242971,0.850120036000619
"970","19785022","los alpes",0.753559289889216,-0.0467141095226645,0.84039786619786
"971","19785024","mazamorras",0.760476340524663,-0.0456421745381299,0.854555070793407
"972","19785029","santa ines",0.729204667466473,-0.0333919170437868,0.82483819839246
"973","19807001","la cabana",0.691827133038231,-0.0665414984831569,0.946107463907761
"974","19807005","el placer",0.684772545767769,-0.0723807964314441,0.932453794687139
"975","19807006","santa maria",0.709511376310717,-0.0721844095357059,0.931795801138228
"976","19807009","san pedro",0.730133538899622,-0.0793901306311834,0.939348061096096
"977","19807010","el tablon",0.716977787819292,-0.0140187429389905,0.936376816151093
"978","19807012","las piedras",0.734978761597824,-0.0779366305119221,0.949190056791273
"979","19807023","las veraneras",0.702094715670327,-0.0603256040922661,0.954323672013084
"980","19807035","la laguna",0.678131416672033,-0.0745178654776572,0.912579113265799
"981","19807042","el encenillo",0.726617874874208,-0.0728966390993469,0.933015729250626
"982","19807050","san pedrito",0.730133538899622,-0.0793901306311834,0.939348061096096
"983","19807051","pan de azucar",0.74486549156872,-0.0569175706814382,0.926855531570151
"984","19807053","bella vista",0.732695133691171,-0.038771038751596,0.953408772192838
"985","19821005","belen",0.78361906571852,-0.0413442901392657,0.895240945952946
"986","19821023","la capilla",0.757609101835514,-0.0493872797520811,0.898022733017757
"987","19821025","la esperanza",0.752868739685815,-0.033051954360759,0.897492522531179
"988","19821026","la estrella",0.795233623408018,-0.0300554292309781,0.892785877423399
"989","19821027","la fonda",0.761957715153751,-0.0309355626065564,0.885272667299803
"990","19821029","la laguna",0.778753128931272,-0.0247943833620091,0.901274292414183
"991","19821031","la maria",0.758489371700729,-0.0646226670104038,0.894246786373652
"992","19821033","la palma",0.783146823541924,-0.0460714385767209,0.893802215620603
"993","19821058","toribio",0.798049963504458,-0.0223385125542473,0.894205446449044
"994","19824005","bella vista",0.690346953796148,0.0138375745044165,0.970938967960616
"995","19824006","betania",0.576588255085328,0.132353632579765,0.813349511589401
"996","19824020","la meseta",0.69419079508425,0.0154947390702408,0.957411284705406
"997","19824022","la palma",0.661772726952813,0.0135671472169463,0.942102658915261
"998","19824024","la union",0.570635841978097,0.0774739892587508,0.835614517072799
"999","19824043","san pedro",0.551015761355323,0.171853294505776,0.748783283736447
"1000","20011059","santa barbara",0.578246884568837,-0.0284671348939068,0.687577350816619
"1001","20011060","santa ines",0.517313416494435,-0.00716907881306316,0.614866382656433
"1002","20032005","la union",0.599679752105271,-0.169444304070269,0.605753307571502
"1003","20032008","santa ines",0.624373082847607,-0.176588190867173,0.593148238640878
"1004","20032013","el paraiso",0.642107342673258,-0.182849261013846,0.618997502161564
"1005","20032021","san pedro",0.630048114315802,-0.186388957642425,0.596001897260216
"1006","20032022","belen",0.622692383389645,-0.209135000506925,0.587776932992826
"1007","20045026","la florida",0.555582311042919,-0.140187800973933,0.652584560101781
"1008","20045029","la esperanza",0.540553738734805,-0.149624700594955,0.652276672007106
"1009","20045047","la union",0.606983895071502,-0.153644072460724,0.66164626260089
"1010","20175055","la florida",0.69446570595959,-0.189104495441391,0.687199681380867
"1011","20228002","bella vista",0.696346583407669,-0.166266229677694,0.703389937372613
"1012","20228060","san rafael",0.681867653731518,-0.165397475430164,0.699092283123544
"1013","20228061","san roque",0.668455189651188,-0.152574384920109,0.694992037262317
"1014","20295038","la estacion",0.539006560470576,-0.072405058817534,0.632193734996824
"1015","20310019","san isidro",0.569964356867562,-0.0693763426598065,0.697572882327828
"1016","20383013","senderito",0.621423002321873,-0.162126630988881,0.650168130827742
"1017","20400016","la esmeralda",0.594546353239767,-0.0634663918212479,0.635321138431418
"1018","20400017","la esperanza",0.614720697222643,-0.0951269370020535,0.651280307782341
"1019","20400018","la estrella",0.617169001157489,-0.101866549548213,0.662280585516989
"1020","20400021","la union",0.617068244983857,-0.113487354063921,0.648105416642146
"1021","20400033","san isidro",0.615984326159744,-0.112136990278448,0.655542403121191
"1022","20517017","la cabana",0.666990926009501,-0.190757563458103,0.659319422481703
"1023","20517018","la esperanza",0.660906463181037,-0.209146421590599,0.67198917595073
"1024","20517019","la estrella",0.65504030424128,-0.200923366669952,0.682411305672805
"1025","20517022","la paz",0.662778334200953,-0.215470005824227,0.67839810956828
"1026","20517024","la union",0.674974478996012,-0.202103708263534,0.672485868453927
"1027","20517035","san isidro",0.662960704088973,-0.194579739035321,0.66534194268289
"1028","20550002","la cabana",0.639277145980061,-0.198399727328623,0.67510302826291
"1029","20614022","fatima",0.53760047686196,0.0099363895630826,0.652486041822759
"1030","20614030","la maria",0.579062681328654,-0.054442819199296,0.707785383985261
"1031","20614032","la victoria",0.569770643196038,0.000810252633760861,0.67818649457545
